imdb_id,title,rating,link,votes,genre,cast,runtime,type,netflix,plot,keywords,year,poster,youtube
tt0363547,Dawn of the Dead,7.3,https://www.imdb.com/title/tt0363547/,229274,"Action, Horror","['Sarah Polley', 'Ving Rhames', 'Mekhi Phifer', 'Jake Weber']",101,Movie,None,"A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.","mall, nurse, survival horror, mayhem, hideout",2004,https://m.media-amazon.com/images/M/MV5BN2M2ZmU2OGQtNmU5Yi00MTIyLTgwNWMtYjljMzZlYTdiNjBhXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,None
tt0432348,Saw II,6.6,https://www.imdb.com/title/tt0432348/,227717,"Horror, Mystery","['Donnie Wahlberg', 'Beverley Mitchell', 'Franky G', 'Emmanuelle Vaugier']",93,Movie,None,A detective and his team must rescue 8 people trapped in a factory by the twisted serial killer known as Jigsaw.,"boxer briefs, serial killer, vomiting, male underwear, goth",2005,https://m.media-amazon.com/images/M/MV5BMjY4Mjg4YTgtZWU2MC00MzVlLTg3MDgtYzUyYzU1NGMyMmU5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,None
tt0185937,The Blair Witch Project,6.5,https://www.imdb.com/title/tt0185937/,225996,"Horror, Mystery","['Heather Donahue', 'Michael C. Williams', 'Joshua Leonard', 'Bob Griffin']",81,Movie,None,"Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind.","found footage, lost in the woods, supernatural horror, ghost story, maryland",1999,https://m.media-amazon.com/images/M/MV5BNzQ1NDBlNDItMDAyYS00YTI2LTgwMmYtMzAwMzg4NDFlM2ZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt0195714,Final Destination,6.7,https://www.imdb.com/title/tt0195714/,223276,"Horror, Thriller","['Devon Sawa', 'Ali Larter', 'Kerr Smith', 'Kristen Cloke']",98,Movie,None,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.","extrasensory perception, teen horror, teenage girl, death, premonition",2000,https://m.media-amazon.com/images/M/MV5BZTI0NGM2OGYtNzVmMi00NGQ2LTk2MDAtN2RmYjIzMGRkZGYxXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,None
tt0077651,Halloween,7.8,https://www.imdb.com/title/tt0077651/,220560,"Horror, Thriller","['Donald Pleasence', 'Jamie Lee Curtis', 'Tony Moran', 'Nancy Kyes']",91,Movie,None,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.","halloween, year 1978, babysitting, stabbed to death, knife murder",2018,https://m.media-amazon.com/images/M/MV5BMmMzNjJhYjUtNzFkZi00MWQ4LWJiMDEtYWM0NTAzNGZjMTI3XkEyXkFqcGdeQXVyOTE2OTMwNDk@.jpg,None
tt0109830,Forrest Gump,8.8,https://www.imdb.com/title/tt0109830/,1739675,"Drama, Romance","['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Sally Field']",142,Movie,None,"The presidencies of Kennedy and Johnson, the events of Vietnam, Watergate and other historical events unfold through the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.","vietnam war, amputee, war hero, based on book, based on novel",1994,https://m.media-amazon.com/images/M/MV5BNWIwODRlZTUtY2U3ZS00Yzg1LWJhNzYtMmZiYmEyNmU1NjMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt0944947,Game of Thrones,9.3,https://www.imdb.com/title/tt0944947/,1687007,"Action, Adventure, Drama","['Emilia Clarke', 'Peter Dinklage', 'Kit Harington', 'Lena Headey']",57,Series,None,"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia.","based on novel, dragon, politics, queen, nudity",2011,https://m.media-amazon.com/images/M/MV5BYTRiNDQwYzAtMzVlZS00NTI5LWJjYjUtMzkwNTUzMWMxZTllXkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg,None
tt0120338,Titanic,7.8,https://www.imdb.com/title/tt0120338/,1016670,"Drama, Romance","['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates']",194,Movie,None,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.","iceberg, sailors death, wet, wetness, sea captain",1997,https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,None
tt0119217,Good Will Hunting,8.3,https://www.imdb.com/title/tt0119217/,829419,"Drama, Romance","['Robin Williams', 'Matt Damon', 'Ben Affleck', 'Stellan Skarsgård']",126,Movie,None,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.","professor, genius, mathematical genius, friend, loss of wife",1997,https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt1010048,Slumdog Millionaire,8,https://www.imdb.com/title/tt1010048/,782328,"Drama, Romance","['Dev Patel', 'Freida Pinto', 'Saurabh Shukla', 'Anil Kapoor']",120,Movie,None,"A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".","papadum, murder, india, non professional cast, prostitute",2008,https://m.media-amazon.com/images/M/MV5BZmNjZWI3NzktYWI1Mi00OTAyLWJkNTYtMzUwYTFlZDA0Y2UwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,None
tt0211915,Amélie,8.3,https://www.imdb.com/title/tt0211915/,686381,"Comedy, Romance","['Audrey Tautou', 'Mathieu Kassovitz', 'Rufus', 'Lorella Cravotta']",122,Movie,None,"Amélie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love.","female protagonist, paris france, france, montmartre paris, voice over narration",2001,https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg,None
tt1045658,Silver Linings Playbook,7.7,https://www.imdb.com/title/tt1045658/,647631,"Comedy, Drama, Romance","['Bradley Cooper', 'Jennifer Lawrence', 'Robert De Niro', 'Jacki Weaver']",122,Movie,None,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.","bipolar disorder, adulterous wife, unhappy marriage, promiscuous woman, unconventional romance",2012,https://m.media-amazon.com/images/M/MV5BMTM2MTI5NzA3MF5BMl5BanBnXkFtZTcwODExNTc0OA@@.jpg,None
tt0118799,La vita è bella,8.6,https://www.imdb.com/title/tt0118799/,600005,"Comedy, Drama, Romance","['Roberto Benigni', 'Nicoletta Braschi', 'Giorgio Cantarini', 'Giustino Durano']",116,Movie,None,"When an open-minded Jewish librarian and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.","jewish, world war two, nazi occupation, tank, holocaust",1997,https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt0421715,The Curious Case of Benjamin Button,7.8,https://www.imdb.com/title/tt0421715/,571857,"Drama, Fantasy, Romance","['Brad Pitt', 'Cate Blanchett', 'Tilda Swinton', 'Julia Ormond']",166,Movie,None,"Tells the story of Benjamin Button, a man who starts aging backwards with consequences.","premature aging, aging, lingerie slip, older man younger woman relationship, deformed baby",2008,https://m.media-amazon.com/images/M/MV5BNjQ0NTY2ODY2M15BMl5BanBnXkFtZTgwMjE4MzkxMDE@.jpg,None
tt0107048,Groundhog Day,8,https://www.imdb.com/title/tt0107048/,565909,"Comedy, Fantasy, Romance","['Bill Murray', 'Andie MacDowell', 'Chris Elliott', 'Stephen Tobolowsky']",101,Movie,None,A weatherman finds himself inexplicably living the same day over and over again.,"trapped in a time loop, time loop, groundhog day, suicide, weatherman",1993,https://m.media-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,None
tt0162222,Cast Away,7.8,https://www.imdb.com/title/tt0162222/,505924,"Adventure, Drama, Romance","['Tom Hanks', 'Helen Hunt', 'Paul Sanchez', 'Lari White']",143,Movie,None,A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.,"survival, one man film, crash survivor, remote island, plane crash",2000,https://m.media-amazon.com/images/M/MV5BN2Y5ZTU4YjctMDRmMC00MTg4LWE1M2MtMjk4MzVmOTE4YjkzXkEyXkFqcGdeQXVyNTc1NTQxODI@.jpg,None
tt0034583,Casablanca,8.5,https://www.imdb.com/title/tt0034583/,505860,"Drama, Romance, War","['Humphrey Bogart', 'Ingrid Bergman', 'Paul Henreid', 'Claude Rains']",102,Movie,None,A cynical American expatriate struggles to decide whether or not he should help his former lover and her fugitive husband escape French Morocco.,"nazi, anti nazi, french morocco, love triangle, casablanca morocco",1942,https://m.media-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@.jpg,None
tt0332280,The Notebook,7.8,https://www.imdb.com/title/tt0332280/,503454,"Drama, Romance","['Gena Rowlands', 'James Garner', 'Rachel McAdams', 'Ryan Gosling']",123,Movie,None,"A poor yet passionate young man falls in love with a rich young woman, giving her a sense of freedom, but they are soon separated because of their social differences.","letter, second chance, summer love, class differences, nursing home",2004,https://m.media-amazon.com/images/M/MV5BMTk3OTM5Njg5M15BMl5BanBnXkFtZTYwMzA0ODI3.jpg,None
tt3783958,La La Land,8,https://www.imdb.com/title/tt3783958/,482169,"Comedy, Drama, Music","['Ryan Gosling', 'Emma Stone', 'Rosemarie DeWitt', 'J.K. Simmons']",128,Movie,None,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.","musician, los angeles california, actress, pianist, aspiring actress",2016,https://m.media-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@.jpg,None
tt1343092,The Great Gatsby,7.2,https://www.imdb.com/title/tt1343092/,462487,"Drama, Romance","['Leonardo DiCaprio', 'Carey Mulligan', 'Joel Edgerton', 'Tobey Maguire']",143,Movie,None,"A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.","extramarital affair, obsessive love, party, dead body in swimming pool, fatal accident",2013,https://m.media-amazon.com/images/M/MV5BMTkxNTk1ODcxNl5BMl5BanBnXkFtZTcwMDI1OTMzOQ@@.jpg,None
tt1022603,(500) Days of Summer,7.7,https://www.imdb.com/title/tt1022603/,461474,"Comedy, Drama, Romance","['Zooey Deschanel', 'Joseph Gordon-Levitt', 'Geoffrey Arend', 'Chloë Grace Moretz']",95,Movie,None,"An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.","true love, bangs, hiked skirt, premarital sex, chinaman",2009,https://m.media-amazon.com/images/M/MV5BMTk5MjM4OTU1OV5BMl5BanBnXkFtZTcwODkzNDIzMw@@.jpg,None
tt1570728,"Crazy, Stupid, Love.",7.4,https://www.imdb.com/title/tt1570728/,459639,"Comedy, Drama, Romance","['Steve Carell', 'Ryan Gosling', 'Julianne Moore', 'Emma Stone']",118,Movie,None,"A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a newfound friend, Jacob, learning to pick up girls at bars.","divorce, male objectification, marriage, bar, one night stand",2011,https://m.media-amazon.com/images/M/MV5BMTg2MjkwMTM0NF5BMl5BanBnXkFtZTcwMzc4NDg2NQ@@.jpg,None
tt1659337,The Perks of Being a Wallflower,8,https://www.imdb.com/title/tt1659337/,447816,"Drama, Romance","['Logan Lerman', 'Emma Watson', 'Ezra Miller', 'Paul Rudd']",103,Movie,None,An introvert freshman is taken under the wings of two seniors who welcome him to the real world.,"coming of age, high school, gay, mental illness, depression",2012,https://m.media-amazon.com/images/M/MV5BMzIxOTQyODU1OV5BMl5BanBnXkFtZTcwMDQ4Mjg4Nw@@.jpg,None
tt0099487,Edward Scissorhands,7.9,https://www.imdb.com/title/tt0099487/,434638,"Drama, Fantasy, Romance","['Johnny Depp', 'Winona Ryder', 'Dianne Wiest', 'Anthony Michael Hall']",105,Movie,None,"An artificial man, who was incompletely constructed and has scissors for hands, leads a solitary life. Then one day, a suburban lady meets him and introduces him to her world.","scissors, compassion, surrealism, waterbed, love",1990,https://m.media-amazon.com/images/M/MV5BNDUxN2I5NDUtZjdlMC00NjlmLTg0OTQtNjk0NjAxZjFmZTUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt0314331,Love Actually,7.6,https://www.imdb.com/title/tt0314331/,413674,"Comedy, Drama, Romance","['Hugh Grant', 'Martine McCutcheon', 'Liam Neeson', 'Laura Linney']",135,Movie,None,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.","christmas, adultery, love at first sight, prime minister, stand in",2003,https://m.media-amazon.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3.jpg,None
tt1099212,Twilight,5.2,https://www.imdb.com/title/tt1099212/,413028,"Drama, Fantasy, Romance","['Kristen Stewart', 'Robert Pattinson', 'Billy Burke', 'Sarah Clarke']",122,Movie,None,"Bella Swan moves to Forks and encounters Edward Cullen, a gorgeous boy with a secret.","vampire, love, school, high school, blood",2008,https://m.media-amazon.com/images/M/MV5BMTQ2NzUxMTAxN15BMl5BanBnXkFtZTcwMzEyMTIwMg@@.jpg,None
tt0101414,Beauty and the Beast,8,https://www.imdb.com/title/tt0101414/,408440,"Animation, Family, Fantasy","[""Paige O'Hara"", 'Robby Benson', 'Jesse Corti', 'Rex Everhart']",84,Movie,None,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,"france, rose, castle, chauvinism, transformation",2017,https://m.media-amazon.com/images/M/MV5BMTUwNjUxMTM4NV5BMl5BanBnXkFtZTgwODExMDQzMTI@.jpg,None
tt0298148,Shrek 2,7.2,https://www.imdb.com/title/tt0298148/,407288,"Animation, Adventure, Comedy","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Julie Andrews']",93,Movie,None,"Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be.","ogre, princess, sequel, reference to lord of the rings, reference to the little mermaid",2004,https://m.media-amazon.com/images/M/MV5BMDJhMGRjN2QtNDUxYy00NGM3LThjNGQtMmZiZTRhNjM4YzUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt0319061,Big Fish,8,https://www.imdb.com/title/tt0319061/,405822,"Adventure, Drama, Fantasy","['Ewan McGregor', 'Albert Finney', 'Billy Crudup', 'Jessica Lange']",125,Movie,None,A frustrated son tries to determine the fact from fiction in his dying father's life.,"storytelling, fish, father son relationship, death of father, flashback",2003,https://m.media-amazon.com/images/M/MV5BMmU3NzIyODctYjVhOC00NzBmLTlhNWItMzBlODEwZTlmMjUzXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,None
tt2306299,Vikings,8.5,https://www.imdb.com/title/tt2306299/,395228,"Action, Adventure, Drama","['Katheryn Winnick', 'Gustaf Skarsgård', 'Alexander Ludwig', 'Georgia Hirst']",44,Series,None,"Vikings transports us to the brutal and mysterious world of Ragnar Lothbrok, a Viking warrior and farmer who yearns to explore - and raid - the distant shores across the ocean.","viking, king, hero, sword and shield, sex scene",2013,https://m.media-amazon.com/images/M/MV5BNjIzZjljZmQtOGNiYi00YmY2LWE1MGYtN2VlMmEyZDBlMzRmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,None
tt0398286,Tangled,7.7,https://www.imdb.com/title/tt0398286/,392996,"Animation, Adventure, Comedy","['Mandy Moore', 'Zachary Levi', 'Donna Murphy', 'Ron Perlman']",100,Movie,None,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.","rapunzel, flower, heroine, tower, queen",2010,https://m.media-amazon.com/images/M/MV5BMTAxNDYxMjg0MjNeQTJeQWpwZ15BbWU3MDcyNTk2OTM@.jpg,None
tt0362227,The Terminal,7.4,https://www.imdb.com/title/tt0362227/,392484,"Comedy, Drama, Romance","['Tom Hanks', 'Catherine Zeta-Jones', 'Chi McBride', 'Stanley Tucci']",128,Movie,None,"An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.","airport, flight attendant, man without a country, fish out of water, construction site",2004,https://m.media-amazon.com/images/M/MV5BMTM1MTIwNTMxOF5BMl5BanBnXkFtZTcwNjIxMjQyMw@@.jpg,None
tt2980516,The Theory of Everything,7.7,https://www.imdb.com/title/tt2980516/,387095,"Biography, Drama, Romance","['Eddie Redmayne', 'Felicity Jones', 'Tom Prior', 'Sophie Perry']",123,Movie,None,A look at the relationship between the famous physicist Stephen Hawking and his wife.,"cambridge university, husband wife relationship, lou gehrigs disease, cosmology, physicist",2014,https://m.media-amazon.com/images/M/MV5BMTAwMTU4MDA3NDNeQTJeQWpwZ15BbWU4MDk4NTMxNTIx.jpg,None
tt0405422,The 40 Year Old Virgin,7.1,https://www.imdb.com/title/tt0405422/,383409,"Comedy, Romance","['Steve Carell', 'Catherine Keener', 'Paul Rudd', 'Romany Malco']",116,Movie,None,"Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother.","scantily clad female, undressing, leg spreading, panties, nipples visible through clothing",2005,https://m.media-amazon.com/images/M/MV5BMTNjYTA1NDMtZGZmZi00MTdiLThjZTMtZWU1MGYyZjZkNzgxXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,None
tt0360717,King Kong,7.2,https://www.imdb.com/title/tt0360717/,382452,"Action, Adventure, Drama","['Naomi Watts', 'Jack Black', 'Adrien Brody', 'Thomas Kretschmann']",187,Movie,None,"A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.","island, gorilla, new york city, king kong, jungle",2005,https://m.media-amazon.com/images/M/MV5BMjYxYmRlZWYtMzAwNC00MDA1LWJjNTItOTBjMzlhNGMzYzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt0093779,The Princess Bride,8.1,https://www.imdb.com/title/tt0093779/,381702,"Adventure, Family, Fantasy","['Cary Elwes', 'Mandy Patinkin', 'Robin Wright', 'Chris Sarandon']",98,Movie,None,"While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.","true love, giant, fairy tale, pirate, princess",1987,https://m.media-amazon.com/images/M/MV5BMGM4M2Q5N2MtNThkZS00NTc1LTk1NTItNWEyZjJjNDRmNDk5XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@.jpg,None
tt1605783,Midnight in Paris,7.7,https://www.imdb.com/title/tt1605783/,376061,"Comedy, Fantasy, Romance","['Owen Wilson', 'Rachel McAdams', 'Kathy Bates', 'Kurt Fuller']",96,Movie,None,"While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.","time travel romance, 1920s, love, golden age, back in time",2011,https://m.media-amazon.com/images/M/MV5BMTM4NjY1MDQwMl5BMl5BanBnXkFtZTcwNTI3Njg3NA@@.jpg,None
tt0103639,Aladdin,8,https://www.imdb.com/title/tt0103639/,360520,"Animation, Adventure, Comedy","['Scott Weinger', 'Robin Williams', 'Linda Larkin', 'Jonathan Freeman']",90,Movie,None,A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,"arab, genie, genie character, princess, cave",2019,https://m.media-amazon.com/images/M/MV5BMjQ2ODIyMjY4MF5BMl5BanBnXkFtZTgwNzY4ODI2NzM@.jpg,None
tt5580390,The Shape of Water,7.3,https://www.imdb.com/title/tt5580390/,353239,"Adventure, Drama, Fantasy","['Sally Hawkins', 'Octavia Spencer', 'Michael Shannon', 'Doug Jones']",123,Movie,None,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.","underwater scene, mute woman, creature, interspecies romance, sign language",2017,https://m.media-amazon.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@.jpg,None
tt0443543,The Illusionist,7.6,https://www.imdb.com/title/tt0443543/,349010,"Drama, Fantasy, History","['Edward Norton', 'Jessica Biel', 'Paul Giamatti', 'Rufus Sewell']",110,Movie,None,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.","magician, austria, 1890s, told in flashback, unrequited love",2006,https://m.media-amazon.com/images/M/MV5BY2VkMzZlZDAtNTkzNS00MDIzLWFmOTctMWQwZjQ1OWJiYzQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,None
tt0052357,Vertigo,8.3,https://www.imdb.com/title/tt0052357/,348160,"Mystery, Romance, Thriller","['James Stewart', 'Kim Novak', 'Barbara Bel Geddes', 'Tom Helmore']",128,Movie,None,A former police detective juggles wrestling with his personal demons and becoming obsessed with a hauntingly beautiful woman.,"romantic obsession, vertigo, 1950s, acrophobia, san francisco bay",1958,https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,None
tt1282140,Easy A,7,https://www.imdb.com/title/tt1282140/,347919,"Comedy, Drama, Romance","['Emma Stone', 'Amanda Bynes', 'Penn Badgley', 'Dan Byrd']",92,Movie,None,A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.,"high school, sexiness, christian fanatic, promiscuity, girl slaps a girl",2010,https://m.media-amazon.com/images/M/MV5BMjE1MzU1Mjg1OF5BMl5BanBnXkFtZTcwNDc3NDQ2Mw@@.jpg,None
tt0478311,Knocked Up,6.9,https://www.imdb.com/title/tt0478311/,343468,"Comedy, Romance","['Seth Rogen', 'Katherine Heigl', 'Paul Rudd', 'Leslie Mann']",129,Movie,None,"For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.","panties pulled down, one night stand, female frontal nudity, unplanned pregnancy, female nudity",2007,https://m.media-amazon.com/images/M/MV5BNzgzYjMzMWItNDFiYi00ZjhkLWIyMzYtZGRlY2FmNzkwNjRhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,None
tt1587310,Maleficent,7,https://www.imdb.com/title/tt1587310/,334270,"Action, Adventure, Family","['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley', 'Lesley Manville']",97,Movie,None,"A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land.","dark fantasy, curse, kiss, sleeping beauty, betrayal",2014,https://m.media-amazon.com/images/M/MV5BMjAwMzAzMzExOF5BMl5BanBnXkFtZTgwOTcwMDA5MTE@.jpg,None
tt2582846,The Fault in Our Stars,7.7,https://www.imdb.com/title/tt2582846/,333969,"Drama, Romance","['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern']",126,Movie,None,Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.,"cancer, falling in love, novel, teenager, terminal illness",2014,https://m.media-amazon.com/images/M/MV5BMjA4NzkxNzc5Ml5BMl5BanBnXkFtZTgwNzQ3OTMxMTE@.jpg,None
tt1632708,Friends with Benefits,6.5,https://www.imdb.com/title/tt1632708/,332116,"Comedy, Romance","['Mila Kunis', 'Justin Timberlake', 'Patricia Clarkson', 'Jenna Elfman']",109,Movie,None,"A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications.","female rear nudity, oral sex, blow job, no panties, break up",2011,https://m.media-amazon.com/images/M/MV5BMTQ2MzQ0NTk4N15BMl5BanBnXkFtZTcwMDc2NDYzNQ@@.jpg,None
tt1068680,Yes Man,6.8,https://www.imdb.com/title/tt1068680/,327663,"Comedy, Romance","['Jim Carrey', 'Zooey Deschanel', 'Bradley Cooper', 'John Michael Higgins']",104,Movie,None,"A man challenges himself to say ""yes"" to everything.","dvd, the beatles song, music gig, character appears on tv, harry potter costume",2008,https://m.media-amazon.com/images/M/MV5BMzBmZTMzYmItNzhhMC00M2FkLWIxMGEtMjIxMjAwNmQ2ZmM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,None
tt0468569,The Dark Knight,9,https://www.imdb.com/title/tt0468569/,2223071,"Action, Crime, Drama","['Christian Bale', 'Heath Ledger', 'Aaron Eckhart', 'Michael Caine']",152,Movie,https://www.netflix.com/browse?jbv=70079583,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.","dc comics, joker, psychopath, clown, criminal mastermind",2008,https://m.media-amazon.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@.jpg,None
tt0114369,Se7en,8.6,https://www.imdb.com/title/tt0114369/,1389081,"Crime, Drama, Mystery","['Morgan Freeman', 'Brad Pitt', 'Kevin Spacey', 'Andrew Kevin Walker']",127,Movie,None,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.","serial killer, detective, serial murder, seven deadly sins, murder",1995,https://m.media-amazon.com/images/M/MV5BOTUwODM5MTctZjczMi00OTk4LTg3NWUtNmVhMTAzNTNjYjcyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,None
tt0903747,Breaking Bad,9.5,https://www.imdb.com/title/tt0903747/,1368870,"Crime, Drama, Thriller","['Bryan Cranston', 'Aaron Paul', 'Anna Gunn', 'Betsy Brandt']",49,Series,https://www.netflix.com/browse?jbv=70143836,A high school chemistry teacher diagnosed with inoperable lung cancer turns to manufacturing and selling methamphetamine in order to secure his family's future.,"cancer, crystal meth, albuquerque new mexico, chemistry, methamphetamine",2008,https://m.media-amazon.com/images/M/MV5BMjhiMzgxZTctNDc1Ni00OTIxLTlhMTYtZTA3ZWFkODRkNmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,None
tt0102926,The Silence of the Lambs,8.6,https://www.imdb.com/title/tt0102926/,1222372,"Crime, Drama, Thriller","['Jodie Foster', 'Anthony Hopkins', 'Lawrence A. Bonney', 'Kasi Lemmons']",118,Movie,None,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.","serial killer, psycho thriller, bad guy wins, stuck in a well, psychopath",1991,https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,None
